Date,Prices,Day_count,Month,Season,Weekday,Is_holiday,Rolling_mean_7,Rolling_mean_30,Lag_1,Lag_7,Lag_30,Daily_delta,CPI,Total_inflation,USD_IDR,Temperature,Rainfall,Humidity,Day_in_month,Diff_value,Percentage
2023-05-14,45900,1229,5,Dry,6,False,46414.28571428572,NULL,45900,43000,37400,0,127.4853,0.087144738,14770.5,28.12,3.75,81.38,14,Rp0,0
2023-05-15,47150,1230,5,Dry,0,False,46521.42857142857,NULL,45900,46400,37400,1250,127.4853,0.087144738,14743,28.21,4.92,81.49,15,Rp1250,2.72
2023-05-16,47150,1231,5,Dry,1,False,46521.42857142857,NULL,47150,47150,NULL,0,127.4853,0.087144738,14795,27.28,21.4,84.82,16,Rp0,0
2023-05-17,47150,1232,5,Dry,2,False,46435.71428571428,NULL,47150,47750,40250,0,127.4853,0.087144738,14885,27.31,7.72,82.59,17,Rp0,0
2023-05-18,47150,1233,5,Dry,3,False,46614.28571428572,NULL,47150,45900,40250,0,127.4853,0.087144738,14876.5,26.85,9.16,81.54,18,Rp0,0
2023-05-19,46650,1234,5,Dry,4,False,46721.42857142857,NULL,47150,45900,40250,-500,127.4853,0.087144738,14916,27.07,4.83,80.81,19,-Rp500,-1.06
2023-05-22,46150,1237,5,Dry,0,False,NULL,NULL,NULL,47150,NULL,NULL,127.4853,0.087144738,14918,27.83,4.69,80.78,22,-Rp500,-1.07
2023-05-23,46250,1238,5,Dry,1,False,NULL,NULL,46150,47150,NULL,100,127.4853,0.087144738,14886,27.68,2.78,80.54,23,Rp100,0.22
2023-05-24,46400,1239,5,Dry,2,False,NULL,NULL,46250,47150,40250,150,127.4853,0.087144738,14895,27.81,1.85,80.1,24,Rp150,0.32
2023-05-25,44750,1240,5,Dry,3,False,NULL,NULL,46400,47150,40250,-1650,127.4853,0.087144738,14945.90039,27.41,13.89,82.27,25,-Rp1650,-3.56
2023-05-26,44250,1241,5,Dry,4,False,NULL,NULL,44750,46650,44400,-500,127.4853,0.087144738,14970,26.67,14.84,82.93,26,-Rp500,-1.12
2023-05-27,44250,1242,5,Dry,5,False,NULL,NULL,44250,NULL,44400,0,127.4853,0.087144738,14970,27.43,3.71,80.6,27,-Rp500,-1.12
2023-05-28,44250,1243,5,Dry,6,False,45185.71428571428,NULL,44250,NULL,46400,0,127.4853,0.087144738,14970,27.53,1.99,83.61,28,-Rp500,-1.12
2023-05-29,43400,1244,5,Dry,0,False,44792.857142857145,NULL,44250,46150,46400,-850,127.4853,0.087144738,14948,27.5,0.47,83.33,29,-Rp850,-1.92
2023-05-30,43650,1245,5,Dry,1,False,44421.42857142857,NULL,43400,46250,46400,250,127.4853,0.087144738,14960,27.57,1.08,84.8,30,Rp250,0.58
2023-05-31,42750,1246,5,Dry,2,False,43900,NULL,43650,46400,46400,-900,127.4853,0.087144738,14979,28.02,0.91,82.03,31,-Rp900,-2.06
2023-06-01,42750,1247,6,Dry,3,True,43614.28571428572,NULL,42750,44750,43400,0,127.6629,0.139310179,14984,27.92,0.47,83.36,1,Rp0,0
2023-06-02,42750,1248,6,Dry,4,False,43400,NULL,42750,44250,46400,0,127.6629,0.139310179,14907,27.89,0.29,81.44,2,Rp0,0
2023-06-03,42750,1249,6,Dry,5,False,43185.71428571428,NULL,42750,44250,43650,0,127.6629,0.139310179,14907,28.16,0.45,80.51,3,Rp0,0
2023-06-04,42750,1250,6,Dry,6,False,42971.42857142857,NULL,42750,44250,43000,0,127.6629,0.139310179,14907,28.04,0.64,83.03,4,Rp0,0
2023-06-05,42900,1251,6,Dry,0,False,42900,NULL,42750,43400,43000,150,127.6629,0.139310179,14983,27.96,6.67,81.17,5,Rp150,0.35
2023-06-06,42900,1252,6,Dry,1,True,42792.857142857145,NULL,42900,43650,43000,0,127.6629,0.139310179,14849.5,27.66,8.88,81.79,6,Rp0,0
2023-06-07,42900,1253,6,Dry,2,False,42814.28571428572,NULL,42900,42750,46400,0,127.6629,0.139310179,14872,27.7,3.37,80.5,7,Rp0,0
2023-06-08,42900,1254,6,Dry,3,False,42835.71428571428,NULL,42900,42750,47150,0,127.6629,0.139310179,14889,27.99,0.13,75.27,8,Rp0,0
2023-06-09,43650,1255,6,Dry,4,False,42964.28571428572,NULL,42900,42750,47750,750,127.6629,0.139310179,14836,28.17,0.13,75.18,9,Rp750,1.75
2023-06-12,43400,1258,6,Dry,0,False,NULL,NULL,NULL,42900,45900,NULL,127.6629,0.139310179,14833,27.6,3.86,81.93,12,NULL,0
2023-06-13,43400,1259,6,Dry,1,False,NULL,NULL,43400,42900,45900,0,127.6629,0.139310179,14871.5,26.78,7.92,80.37,13,Rp0,0
2023-06-14,43900,1260,6,Dry,2,False,NULL,NULL,43400,42900,47150,500,127.6629,0.139310179,14869,26.88,14.83,80.77,14,Rp500,1.15
2023-06-15,43650,1261,6,Dry,3,False,NULL,NULL,43900,42900,47150,-250,127.6629,0.139310179,14909,27.23,9.92,78.47,15,-Rp250,-0.57
2023-06-16,43650,1262,6,Dry,4,False,NULL,NULL,43650,43650,47150,0,127.6629,0.139310179,14897,26.7,11.62,75.42,16,Rp0,0
2023-06-17,43650,1263,6,Dry,5,False,NULL,NULL,43650,NULL,47150,0,127.6629,0.139310179,14897,26.62,6.91,80.73,17,Rp0,0
2023-06-19,43650,1265,6,Dry,0,False,NULL,NULL,NULL,43400,NULL,NULL,127.6629,0.139310179,14928,26.84,15.09,79.63,19,Rp0,0
2023-06-20,43650,1266,6,Dry,1,False,NULL,NULL,43650,43400,NULL,0,127.6629,0.139310179,15008,26.54,16.14,80.26,20,Rp0,0
2023-06-21,43650,1267,6,Dry,2,False,NULL,NULL,43650,43900,46150,0,127.6629,0.139310179,15016,26.85,7.54,75.34,21,Rp0,0
2023-06-22,43650,1268,6,Dry,3,False,NULL,NULL,43650,43650,46250,0,127.6629,0.139310179,14943,27.19,1.97,76.2,22,Rp0,0
2023-06-23,44150,1269,6,Dry,4,False,NULL,NULL,43650,43650,46400,500,127.6629,0.139310179,14935,27.13,12.57,80.5,23,Rp500,1.15
2023-06-26,44900,1272,6,Dry,0,False,NULL,NULL,NULL,43650,44250,NULL,127.6629,0.139310179,14987,27.32,7.73,81.32,26,Rp750,1.7
2023-06-27,44900,1273,6,Dry,1,False,NULL,NULL,44900,43650,44250,0,127.6629,0.139310179,15039,27.4,0.45,82,27,Rp0,0
2023-06-28,44900,1274,6,Dry,2,False,NULL,NULL,44900,43650,43400,0,127.6629,0.139310179,14982.5,26.83,3.52,84.97,28,Rp0,0
2023-06-29,44900,1275,6,Dry,3,True,NULL,NULL,44900,43650,43650,0,127.6629,0.139310179,14981,26.98,2.89,81.78,29,Rp0,0
2023-06-30,44900,1276,6,Dry,4,False,NULL,NULL,44900,44150,42750,0,127.6629,0.139310179,15064,27.28,0.63,81.99,30,Rp0,0
2023-07-01,44900,1277,7,Dry,5,False,NULL,NULL,44900,NULL,42750,0,127.9294,0.208752895,15064,27.32,1.42,82.2,1,Rp0,0
2023-07-02,44900,1278,7,Dry,6,False,44900,NULL,44900,NULL,42750,0,127.9294,0.208752895,15064,27.05,3.2,83.39,2,Rp0,0
2023-07-03,47400,1279,7,Dry,0,False,45257.142857142855,NULL,44900,44900,42750,2500,127.9294,0.208752895,14986,27.22,6.22,83.52,3,Rp2500,5.57
2023-07-04,47400,1280,7,Dry,1,False,45614.28571428572,NULL,47400,44900,42750,0,127.9294,0.208752895,15056,27.73,3.37,75.85,4,Rp0,0
2023-07-05,47650,1281,7,Dry,2,False,46007.142857142855,NULL,47400,44900,42900,250,127.9294,0.208752895,15010,27.04,14.08,82.24,5,Rp250,0.53
2023-07-06,47650,1282,7,Dry,3,False,46400,NULL,47650,44900,42900,0,127.9294,0.208752895,15077,26.97,5.35,84.77,6,Rp0,0
2023-07-07,49500,1283,7,Dry,4,False,47057.142857142855,NULL,47650,44900,42900,1850,127.9294,0.208752895,15189.2998,26.88,4.23,83.47,7,Rp1850,3.88
2023-07-08,49500,1284,7,Dry,5,False,47714.28571428572,NULL,49500,44900,42900,0,127.9294,0.208752895,15189.2998,27.17,5.02,79.58,8,Rp1850,3.88
2023-07-09,49500,1285,7,Dry,6,False,48371.42857142857,NULL,49500,44900,43650,0,127.9294,0.208752895,15189.2998,26.51,4.43,82.41,9,Rp1850,3.88
2023-07-10,49500,1286,7,Dry,0,False,48671.42857142857,NULL,49500,47400,NULL,0,127.9294,0.208752895,15128,26.53,25.41,86.09,10,Rp0,0
2023-07-11,49250,1287,7,Dry,1,False,48935.71428571428,NULL,49500,47400,NULL,-250,127.9294,0.208752895,15216,27.05,13.23,85.23,11,-Rp250,-0.51
2023-07-12,48500,1288,7,Dry,2,False,49057.142857142855,NULL,49250,47650,43400,-750,127.9294,0.208752895,15156.7998,27.33,2.5,83.63,12,-Rp750,-1.52
2023-07-13,47900,1289,7,Dry,3,False,49092.857142857145,NULL,48500,47650,43400,-600,127.9294,0.208752895,14928,26.87,5.71,82.21,13,-Rp600,-1.24
2023-07-14,47650,1290,7,Dry,4,False,48828.57142857143,NULL,47900,49500,43900,-250,127.9294,0.208752895,14954,26.91,5.2,82.54,14,-Rp250,-0.52
2023-07-17,46000,1293,7,Dry,0,False,NULL,NULL,NULL,49500,43650,NULL,127.9294,0.208752895,14951,26.44,4.42,78.2,17,-Rp1650,-3.46
2023-07-18,45500,1294,7,Dry,1,False,NULL,NULL,46000,49250,NULL,-500,127.9294,0.208752895,14982.5,26.9,6.72,78.65,18,-Rp500,-1.09
2023-07-19,45500,1295,7,Dry,2,True,NULL,NULL,45500,48500,43650,0,127.9294,0.208752895,14986,27.19,2.69,82.09,19,Rp0,0
2023-07-20,43250,1296,7,Dry,3,False,NULL,NULL,45500,47900,43650,-2250,127.9294,0.208752895,14992,27.49,1.71,81.88,20,-Rp2250,-4.95
2023-07-21,43250,1297,7,Dry,4,False,NULL,NULL,43250,47650,43650,0,127.9294,0.208752895,15051.5,27.27,1.51,83.88,21,Rp0,0
2023-07-22,43250,1298,7,Dry,5,False,NULL,NULL,43250,NULL,43650,0,127.9294,0.208752895,15051.5,27.25,1.43,82.29,22,Rp0,0
2023-07-23,43250,1299,7,Dry,6,False,44285.71428571428,NULL,43250,NULL,44150,0,127.9294,0.208752895,15051.5,27.13,1.15,81.19,23,Rp0,0
2023-07-24,41500,1300,7,Dry,0,False,43642.857142857145,NULL,43250,46000,NULL,-1750,127.9294,0.208752895,15018,26.89,0.41,82.16,24,-Rp1750,-4.05
2023-07-25,40900,1301,7,Dry,1,False,42985.71428571428,NULL,41500,45500,NULL,-600,127.9294,0.208752895,15021.5,26.8,0.28,83.78,25,-Rp600,-1.45
2023-07-26,41400,1302,7,Dry,2,False,42400,NULL,40900,45500,44900,500,127.9294,0.208752895,15032,27.06,0.08,82.51,26,Rp500,1.22
2023-07-27,41650,1303,7,Dry,3,False,42171.42857142857,NULL,41400,43250,44900,250,127.9294,0.208752895,15007,26.85,0.12,84.34,27,Rp250,0.6
2023-07-28,41400,1304,7,Dry,4,False,41907.142857142855,NULL,41650,43250,44900,-250,127.9294,0.208752895,15095,26.87,0.12,85.42,28,-Rp250,-0.6
2023-07-29,41400,1305,7,Dry,5,False,41642.857142857145,NULL,41400,43250,44900,0,127.9294,0.208752895,15095,27.11,0.06,83.6,29,-Rp250,-0.6
2023-07-30,41400,1306,7,Dry,6,False,41378.57142857143,NULL,41400,43250,44900,0,127.9294,0.208752895,15095,26.92,0.05,82.38,30,-Rp250,-0.6
2023-07-31,40900,1307,7,Dry,0,False,41292.857142857145,NULL,41400,41500,44900,-500,127.9294,0.208752895,15088,27.23,0.15,83.92,31,-Rp500,-1.21
2023-08-01,40650,1308,8,Dry,1,False,41257.142857142855,NULL,40900,40900,44900,-250,127.9072,-0.017353321,15104,27.08,2.33,86.24,1,-Rp250,-0.61
2023-08-02,41250,1309,8,Dry,2,False,41235.71428571428,NULL,40650,41400,47400,600,127.9072,-0.017353321,15131,27.1,1.23,84.25,2,Rp600,1.48
2023-08-03,40750,1310,8,Dry,3,False,41107.142857142855,NULL,41250,41650,47400,-500,127.9072,-0.017353321,15220,27.11,0.54,84.2,3,-Rp500,-1.21
2023-08-04,40750,1311,8,Dry,4,False,41014.28571428572,NULL,40750,41400,47650,0,127.9072,-0.017353321,15161,27.07,0.39,84.76,4,Rp0,0
2023-08-07,40000,1314,8,Dry,0,False,NULL,NULL,NULL,40900,49500,NULL,127.9072,-0.017353321,15163,26.81,0.4,82.14,7,NULL,0
2023-08-08,36250,1315,8,Dry,1,False,NULL,NULL,40000,40650,49500,-3750,127.9072,-0.017353321,15232,26.99,0.03,80.45,8,-Rp3750,-9.38
2023-08-09,36250,1316,8,Dry,2,False,NULL,NULL,36250,41250,49500,0,127.9072,-0.017353321,15207.2002,27.03,0.61,80.78,9,Rp0,0
2023-08-10,36250,1317,8,Dry,3,False,NULL,NULL,36250,40750,49250,0,127.9072,-0.017353321,15207,26.97,1.06,82.67,10,Rp0,0
2023-08-11,35750,1318,8,Dry,4,False,NULL,NULL,36250,40750,48500,-500,127.9072,-0.017353321,15259,26.72,0.96,83.07,11,-Rp500,-1.38
2023-08-12,35750,1319,8,Dry,5,False,NULL,NULL,35750,NULL,47900,0,127.9072,-0.017353321,15259,26.98,9.37,81.12,12,-Rp500,-1.38
2023-08-13,35750,1320,8,Dry,6,False,36571.42857142857,NULL,35750,NULL,47650,0,127.9072,-0.017353321,15259,26.5,2.98,84.34,13,-Rp500,-1.38
2023-08-14,35900,1321,8,Dry,0,False,35985.71428571428,NULL,35750,40000,NULL,150,127.9072,-0.017353321,15317,26.63,0.49,83.28,14,NULL,0
2023-08-15,34650,1322,8,Dry,1,False,35757.142857142855,NULL,35900,36250,NULL,-1250,127.9072,-0.017353321,15347,26.82,0.6,84.02,15,-Rp1250,-3.48
2023-08-16,34650,1323,8,Dry,2,False,35528.57142857143,NULL,34650,36250,46000,0,127.9072,-0.017353321,15311.5,26.89,2.72,82.5,16,Rp0,0
2023-08-17,34650,1324,8,Dry,3,True,35300,NULL,34650,36250,45500,0,127.9072,-0.017353321,15362,26.53,6.39,81.92,17,Rp0,0
2023-08-18,35150,1325,8,Dry,4,False,35214.28571428572,NULL,34650,35750,45500,500,127.9072,-0.017353321,15362.5,26.53,5.35,83.66,18,Rp500,1.44
2023-08-21,35150,1328,8,Dry,0,False,NULL,NULL,NULL,35900,43250,NULL,127.9072,-0.017353321,15278,26.56,0.41,82.45,21,Rp0,0
2023-08-22,34650,1329,8,Dry,1,False,NULL,NULL,35150,34650,43250,-500,127.9072,-0.017353321,15318.90039,26.38,3.1,83.27,22,-Rp500,-1.42
2023-08-23,34000,1330,8,Dry,2,False,NULL,NULL,34650,34650,41500,-650,127.9072,-0.017353321,15317,26.19,1.66,85.2,23,-Rp650,-1.88
2023-08-24,33150,1331,8,Dry,3,False,NULL,NULL,34000,34650,40900,-850,127.9072,-0.017353321,15294.09961,26.15,1.46,86.95,24,-Rp850,-2.5
2023-08-25,33500,1332,8,Dry,4,False,NULL,NULL,33150,35150,41400,350,127.9072,-0.017353321,15239,26.59,1.01,86.12,25,Rp350,1.06
2023-08-26,33500,1333,8,Dry,5,False,NULL,NULL,33500,NULL,41650,0,127.9072,-0.017353321,15239,26.93,3.7,82.92,26,Rp350,1.06
2023-08-27,33500,1334,8,Dry,6,False,33921.42857142857,NULL,33500,NULL,41400,0,127.9072,-0.017353321,15239,26.56,8.09,82.46,27,Rp350,1.06
2023-08-28,32500,1335,8,Dry,0,False,33542.857142857145,NULL,33500,35150,41400,-1000,127.9072,-0.017353321,15288,26.82,0.22,82.4,28,NULL,0
2023-08-29,31250,1336,8,Dry,1,False,33057.142857142855,NULL,32500,34650,41400,-1250,127.9072,-0.017353321,15255.5,26.75,0.63,84.26,29,-Rp1250,-3.85
2023-08-30,31250,1337,8,Dry,2,False,32664.285714285714,NULL,31250,34000,40900,0,127.9072,-0.017353321,15196.5,26.89,0.46,83.24,30,Rp0,0
2023-08-31,31000,1338,8,Dry,3,False,32357.14285714286,NULL,31250,33150,40650,-250,127.9072,-0.017353321,15216,26.92,0.15,80.88,31,-Rp250,-0.8
2023-09-01,30500,1339,9,Dry,4,False,31928.571428571428,NULL,31000,33500,41250,-500,128.1514,0.190919667,15231,27.06,0.31,82.77,1,-Rp500,-1.61
2023-09-02,30500,1340,9,Dry,5,False,31500,NULL,30500,33500,40750,0,128.1514,0.190919667,15231,26.92,0.04,80.47,2,-Rp500,-1.61
2023-09-03,30500,1341,9,Dry,6,False,31071.428571428572,NULL,30500,33500,40750,0,128.1514,0.190919667,15231,26.72,0.03,79.91,3,-Rp500,-1.61
2023-09-04,30250,1342,9,Dry,0,False,30750,NULL,30500,32500,NULL,-250,128.1514,0.190919667,15233,26.65,0.06,83.64,4,-Rp250,-0.82
2023-09-05,30250,1343,9,Dry,1,False,30607.14285714286,NULL,30250,31250,NULL,0,128.1514,0.190919667,15227,26.6,1.05,84.1,5,Rp0,0
2023-09-06,30750,1344,9,Dry,2,False,30535.714285714286,NULL,30250,31250,40000,500,128.1514,0.190919667,15298,26.75,2.02,84.19,6,Rp500,1.65
2023-09-07,30250,1345,9,Dry,3,False,30428.571428571428,NULL,30750,31000,36250,-500,128.1514,0.190919667,15336,26.64,1.44,83.97,7,-Rp500,-1.63
2023-09-08,30750,1346,9,Dry,4,False,30464.285714285714,NULL,30250,30500,36250,500,128.1514,0.190919667,15342,27.14,0.22,76.23,8,Rp500,1.65
2023-09-09,30750,1347,9,Dry,5,False,30500,NULL,30750,30500,36250,0,128.1514,0.190919667,15342,27.32,0.03,75.72,9,Rp500,1.65
2023-09-10,30750,1348,9,Dry,6,False,30535.714285714286,NULL,30750,30500,35750,0,128.1514,0.190919667,15342,26.87,2.62,83.1,10,Rp500,1.65
2023-09-11,30500,1349,9,Dry,0,False,30571.428571428572,NULL,30750,30250,35750,-250,128.1514,0.190919667,15318,26.82,4.63,80.65,11,-Rp250,-0.81
2023-09-12,30500,1350,9,Dry,1,False,30607.14285714286,NULL,30500,30250,35750,0,128.1514,0.190919667,15339.09961,27.05,3.37,77.07,12,Rp0,0
2023-09-13,30500,1351,9,Dry,2,False,30571.428571428572,NULL,30500,30750,35900,0,128.1514,0.190919667,15350.2002,26.39,15.72,80.67,13,Rp0,0
2023-09-14,30000,1352,9,Dry,3,False,30535.714285714286,NULL,30500,30250,34650,-500,128.1514,0.190919667,15353,26.57,0.58,79.64,14,-Rp500,-1.64
2023-09-15,30000,1353,9,Dry,4,False,30428.571428571428,NULL,30000,30750,34650,0,128.1514,0.190919667,15395,26.2,6.14,85.8,15,Rp0,0
2023-09-18,30750,1356,9,Dry,0,False,NULL,NULL,NULL,30500,NULL,NULL,128.1514,0.190919667,15346,26.59,2.16,82.91,18,Rp750,2.5
2023-09-19,30750,1357,9,Dry,1,False,NULL,NULL,30750,30500,NULL,0,128.1514,0.190919667,15377,26.86,0.95,80.41,19,Rp0,0
2023-09-20,30750,1358,9,Dry,2,False,NULL,NULL,30750,30500,35150,0,128.1514,0.190919667,15384.5,27.22,0.42,78.86,20,Rp0,0
2023-09-21,31000,1359,9,Dry,3,False,NULL,NULL,30750,30000,34650,250,128.1514,0.190919667,15361,27.18,0.03,78.15,21,Rp250,0.81
2023-09-22,31000,1360,9,Dry,4,False,NULL,NULL,31000,30000,34000,0,128.1514,0.190919667,15400.5,27.11,0.02,76.75,22,Rp0,0
2023-09-25,30250,1363,9,Dry,0,False,NULL,NULL,NULL,30750,33500,NULL,128.1514,0.190919667,15368,27.43,0.34,76.74,25,NULL,0
2023-09-26,30250,1364,9,Dry,1,False,NULL,NULL,30250,30750,33500,0,128.1514,0.190919667,15405,27.13,0.01,75.31,26,Rp0,0
2023-09-27,30250,1365,9,Dry,2,False,NULL,NULL,30250,30750,32500,0,128.1514,0.190919667,15493,27.18,0.03,75.52,27,Rp0,0
2023-09-28,30250,1366,9,Dry,3,True,NULL,NULL,30250,31000,31250,0,128.1514,0.190919667,15569,27.34,0.04,77.36,28,Rp0,0
2023-09-29,30250,1367,9,Dry,4,False,NULL,NULL,30250,31000,31250,0,128.1514,0.190919667,15474,27.8,0.07,75.74,29,Rp0,0
2023-09-30,30250,1368,9,Dry,5,False,NULL,NULL,30250,NULL,31000,0,128.1514,0.190919667,15474,27.47,0.07,77.89,30,Rp0,0
2023-10-01,30250,1369,10,Wet,6,False,30250,NULL,30250,NULL,30500,0,128.3734,0.173232598,15474,27.71,0.04,77.85,1,Rp0,0
2023-10-02,30250,1370,10,Wet,0,False,30250,NULL,30250,30250,30500,0,128.3734,0.173232598,15448,27.59,0.15,79.83,2,Rp0,0
2023-10-03,30250,1371,10,Wet,1,False,30250,NULL,30250,30250,30500,0,128.3734,0.173232598,15516,27.5,0.14,76.73,3,Rp0,0
2023-10-04,30400,1372,10,Wet,2,False,30271.428571428572,NULL,30250,30250,30250,150,128.3734,0.173232598,15622,27.72,0.62,76.14,4,Rp150,0.5
2023-10-05,30400,1373,10,Wet,3,False,30292.85714285714,NULL,30400,30250,30250,0,128.3734,0.173232598,15591,28.17,0.83,74.86,5,Rp0,0
2023-10-06,30400,1374,10,Wet,4,False,30314.285714285714,NULL,30400,30250,30750,0,128.3734,0.173232598,15631,28.36,0.4,73.91,6,Rp0,0
2023-10-07,30400,1375,10,Wet,5,False,30335.714285714286,NULL,30400,30250,30250,0,128.3734,0.173232598,15631,28.44,0.07,73.78,7,Rp0,0
2023-10-08,30400,1376,10,Wet,6,False,30357.14285714286,NULL,30400,30250,30750,0,128.3734,0.173232598,15631,28.41,0.63,75.69,8,Rp0,0
2023-10-09,29750,1377,10,Wet,0,False,30285.714285714286,NULL,30400,30250,30750,-650,128.3734,0.173232598,15603,28.75,0.92,72.92,9,-Rp650,-2.14
2023-10-10,29750,1378,10,Wet,1,False,30214.285714285714,NULL,29750,30250,30750,0,128.3734,0.173232598,15691.40039,28.77,0.44,70.85,10,Rp0,0
2023-10-11,29750,1379,10,Wet,2,False,30121.428571428572,NULL,29750,30400,30500,0,128.3734,0.173232598,15718.5,28.33,0.01,71.99,11,Rp0,0
2023-10-12,29750,1380,10,Wet,3,False,30028.571428571428,NULL,29750,30400,30500,0,128.3734,0.173232598,15693,28.19,0.01,71.72,12,Rp0,0
2023-10-13,29750,1381,10,Wet,4,False,29935.714285714286,NULL,29750,30400,30500,0,128.3734,0.173232598,15739,27.87,0.05,75.58,13,Rp0,0
2023-10-14,29750,1382,10,Wet,5,False,29842.85714285714,NULL,29750,30400,30000,0,128.3734,0.173232598,15739,27.77,0.39,78.2,14,Rp0,0
2023-10-15,29750,1383,10,Wet,6,False,29750,NULL,29750,30400,30000,0,128.3734,0.173232598,15739,28.28,0.66,75.82,15,Rp0,0
2023-10-16,30150,1384,10,Wet,0,False,29807.14285714286,NULL,29750,29750,NULL,400,128.3734,0.173232598,15676,28.31,1,75.08,16,Rp400,1.34
2023-10-17,30150,1385,10,Wet,1,False,29864.285714285714,NULL,30150,29750,NULL,0,128.3734,0.173232598,15675,27.91,2.16,76.63,17,Rp0,0
2023-10-18,30150,1386,10,Wet,2,False,29921.428571428572,NULL,30150,29750,30750,0,128.3734,0.173232598,15728.2002,27.86,0.61,77.02,18,Rp0,0
2023-10-19,30150,1387,10,Wet,3,False,29978.571428571428,NULL,30150,29750,30750,0,128.3734,0.173232598,15807,28.4,0.34,74.85,19,Rp0,0
2023-10-20,30000,1388,10,Wet,4,False,30014.285714285714,NULL,30150,29750,30750,-150,128.3734,0.173232598,15856,28.24,1.01,74.68,20,-Rp150,-0.5
2023-10-21,30000,1389,10,Wet,5,False,30050,NULL,30000,29750,31000,0,128.3734,0.173232598,15856,27.89,3.43,78.35,21,-Rp150,-0.5
2023-10-22,30000,1390,10,Wet,6,False,30085.714285714286,NULL,30000,29750,31000,0,128.3734,0.173232598,15856,27.88,7.19,77.23,22,-Rp150,-0.5
2023-10-23,29400,1391,10,Wet,0,False,29978.571428571428,NULL,30000,30150,NULL,-600,128.3734,0.173232598,15868,28.41,2.13,73.95,23,NULL,0
2023-10-24,29400,1392,10,Wet,1,False,29871.428571428572,30063.333333333332,29400,30150,NULL,0,128.3734,0.173232598,15874,28.09,2.22,76.05,24,Rp0,0
2023-10-25,29400,1393,10,Wet,2,False,29764.285714285714,30035,29400,30150,30250,0,128.3734,0.173232598,15868,28.16,0.65,76.19,25,Rp0,0
2023-10-26,29400,1394,10,Wet,3,False,29657.14285714286,30006.666666666668,29400,30150,30250,0,128.3734,0.173232598,15877.5,28.74,0.08,68.08,26,Rp0,0
2023-10-27,29750,1395,10,Wet,4,False,29621.428571428572,29990,29400,30000,30250,350,128.3734,0.173232598,15920,28.85,0.02,67.38,27,Rp350,1.19
2023-10-28,29750,1396,10,Wet,5,False,29585.714285714286,29973.333333333332,29750,30000,30250,0,128.3734,0.173232598,15920,28.88,0.04,65.17,28,Rp350,1.19
2023-10-29,29750,1397,10,Wet,6,False,29550,29956.666666666668,29750,30000,30250,0,128.3734,0.173232598,15920,29.01,0.03,66.55,29,Rp350,1.19
2023-10-30,29750,1398,10,Wet,0,False,29600,29940,29750,29400,30250,0,128.3734,0.173232598,15903.5,28.85,0.3,71.48,30,Rp0,0
2023-10-31,30000,1399,10,Wet,1,False,29685.714285714286,29931.666666666668,29750,29400,30250,250,128.3734,0.173232598,15843,28.92,0.17,70.14,31,Rp250,0.84
2023-11-01,31500,1400,11,Wet,2,False,29985.714285714286,29973.333333333332,30000,29400,30250,1500,128.8618,0.380452648,15748.7002,27.98,0.57,74.81,1,Rp1500,5
2023-11-02,32000,1401,11,Wet,3,False,30357.14285714286,30031.666666666668,31500,29400,30250,500,128.8618,0.380452648,15900,28.06,0.29,74.11,2,Rp500,1.59
2023-11-03,31750,1402,11,Wet,4,False,30642.85714285714,30076.666666666668,32000,29750,30400,-250,128.8618,0.380452648,15838,28.5,0.33,71.81,3,-Rp250,-0.78
2023-11-06,32500,1405,11,Wet,0,False,NULL,NULL,NULL,29750,30400,NULL,128.8618,0.380452648,15582.09961,28.37,1.99,75.22,6,NULL,0
2023-11-07,33000,1406,11,Wet,1,False,NULL,NULL,32500,30000,30400,500,128.8618,0.380452648,15570,28.58,12.98,75.29,7,Rp500,1.54
2023-11-08,33400,1407,11,Wet,2,False,NULL,NULL,33000,31500,29750,400,128.8618,0.380452648,15643.59961,28.49,2.67,76.86,8,Rp400,1.21
2023-11-09,33400,1408,11,Wet,3,False,NULL,NULL,33400,32000,29750,0,128.8618,0.380452648,15616,28.47,2.02,73.41,9,Rp0,0
2023-11-10,32900,1409,11,Wet,4,False,NULL,NULL,33400,31750,29750,-500,128.8618,0.380452648,15713.7002,28.12,3.04,77.74,10,-Rp500,-1.5
2023-11-11,32900,1410,11,Wet,5,False,NULL,NULL,32900,NULL,29750,0,128.8618,0.380452648,15713.7002,27.99,5.96,79.82,11,-Rp500,-1.5
2023-11-12,32900,1411,11,Wet,6,False,33000,NULL,32900,NULL,29750,0,128.8618,0.380452648,15713.7002,28.15,2.1,75.98,12,-Rp500,-1.5
2023-11-13,34650,1412,11,Wet,0,False,33307.142857142855,NULL,32900,32500,29750,1750,128.8618,0.380452648,15683,28.37,0.84,74.09,13,Rp1750,5.32
2023-11-14,34750,1413,11,Wet,1,False,33557.142857142855,NULL,34650,33000,29750,100,128.8618,0.380452648,15667,28.33,1.73,74.96,14,Rp100,0.29
2023-11-15,34750,1414,11,Wet,2,False,33750,NULL,34750,33400,30150,0,128.8618,0.380452648,15281,28.43,1.23,75,15,Rp0,0
2023-11-16,34750,1415,11,Wet,3,False,33942.857142857145,NULL,34750,33400,30150,0,128.8618,0.380452648,15487.7998,28.07,2.4,77.73,16,Rp0,0
